order_id,buyer_id,show_id,order_date,channel,tier,qty,unit_price,fee_per_ticket,gross,tour
O000249,B00203,P02,2024-09-06,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000250,B00204,P02,2024-07-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000251,B00205,P02,2024-09-26,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000252,B00031,P02,2024-07-26,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000253,B00206,P02,2024-09-14,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000254,B00207,P02,2024-10-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000255,B00208,P02,2024-09-27,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000256,B00183,P02,2024-08-21,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000257,B00209,P02,2024-09-07,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000258,B00210,P02,2024-09-14,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000259,B00211,P02,2024-10-04,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000260,B00212,P02,2024-08-01,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000261,B00213,P02,2024-09-22,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000262,B00214,P02,2024-08-05,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000263,B00215,P02,2024-08-25,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000264,B00216,P02,2024-09-23,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000265,B00217,P02,2024-08-11,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000266,B00218,P02,2024-08-15,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000267,B00219,P02,2024-07-18,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000268,B00203,P02,2024-09-16,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000269,B00031,P02,2024-09-02,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000270,B00220,P02,2024-07-25,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000271,B00190,P02,2024-08-10,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000272,B00221,P02,2024-07-16,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000273,B00002,P02,2024-09-07,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000274,B00162,P02,2024-09-06,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000275,B00222,P02,2024-09-12,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000276,B00223,P02,2024-07-24,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000277,B00224,P02,2024-07-18,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000278,B00225,P02,2024-08-19,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000279,B00226,P02,2024-08-19,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000280,B00132,P02,2024-09-30,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000281,B00227,P02,2024-08-21,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000282,B00228,P02,2024-08-13,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000283,B00229,P02,2024-09-20,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000284,B00124,P02,2024-07-26,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000285,B00092,P02,2024-09-04,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000286,B00022,P02,2024-10-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000287,B00230,P02,2024-09-12,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000288,B00231,P02,2024-07-23,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000289,B00227,P02,2024-08-13,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000290,B00075,P02,2024-07-21,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000291,B00232,P02,2024-08-03,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000292,B00233,P02,2024-07-29,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000293,B00234,P02,2024-08-05,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000294,B00145,P02,2024-09-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000295,B00235,P02,2024-08-24,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000296,B00236,P02,2024-09-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000297,B00106,P02,2024-09-13,Site officiel,Normal,4,22.0,0.0,88.0,PREMIER CERCLE 2024
O000298,B00237,P02,2024-09-26,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000299,B00238,P02,2024-09-08,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000300,B00239,P02,2024-10-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000301,B00240,P02,2024-07-26,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000302,B00110,P02,2024-07-30,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000303,B00226,P02,2024-08-12,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000304,B00135,P02,2024-08-17,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000305,B00241,P02,2024-09-20,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000306,B00242,P02,2024-07-23,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000307,B00243,P02,2024-08-12,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000308,B00244,P02,2024-10-02,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000309,B00245,P02,2024-09-22,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000310,B00174,P02,2024-07-24,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000311,B00246,P02,2024-08-24,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000312,B00247,P02,2024-08-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000313,B00139,P02,2024-09-29,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000314,B00085,P02,2024-08-12,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000315,B00248,P02,2024-09-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000316,B00249,P02,2024-08-29,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000317,B00245,P02,2024-07-29,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000318,B00250,P02,2024-09-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000319,B00096,P02,2024-08-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000320,B00251,P02,2024-07-27,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000321,B00252,P02,2024-09-13,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000322,B00253,P02,2024-08-15,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000323,B00254,P02,2024-09-23,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000324,B00255,P02,2024-08-02,Site officiel,Normal,4,22.0,0.0,88.0,PREMIER CERCLE 2024
O000325,B00215,P02,2024-09-21,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000326,B00256,P02,2024-08-10,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000327,B00257,P02,2024-07-29,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000328,B00258,P02,2024-09-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000329,B00259,P02,2024-07-26,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000330,B00103,P02,2024-09-14,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000331,B00260,P02,2024-08-06,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000332,B00261,P03,2024-09-11,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000333,B00262,P03,2024-08-31,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000334,B00186,P03,2024-09-09,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000335,B00263,P03,2024-09-14,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000336,B00264,P03,2024-10-07,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000337,B00265,P03,2024-08-11,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000338,B00246,P03,2024-08-29,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000339,B00266,P03,2024-07-27,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000340,B00267,P03,2024-07-24,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000341,B00198,P03,2024-08-06,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000342,B00268,P03,2024-08-01,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000343,B00226,P03,2024-09-21,Site officiel,Normal,4,22.0,0.0,88.0,PREMIER CERCLE 2024
O000344,B00269,P03,2024-09-06,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000345,B00165,P03,2024-09-17,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000346,B00270,P03,2024-09-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000347,B00271,P03,2024-08-14,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000348,B00029,P03,2024-09-17,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000349,B00087,P03,2024-09-04,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000350,B00228,P03,2024-09-07,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000351,B00272,P03,2024-07-30,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000352,B00273,P03,2024-09-19,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000353,B00274,P03,2024-09-16,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000354,B00275,P03,2024-08-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000355,B00276,P03,2024-09-18,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000356,B00277,P03,2024-08-17,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000357,B00278,P03,2024-07-31,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000358,B00279,P03,2024-09-07,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000359,B00224,P03,2024-08-08,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000360,B00280,P03,2024-08-21,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000361,B00281,P03,2024-08-22,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000362,B00282,P03,2024-09-22,Site officiel,Normal,4,22.0,0.0,88.0,PREMIER CERCLE 2024
O000363,B00283,P03,2024-10-02,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000364,B00284,P03,2024-08-27,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000365,B00285,P03,2024-08-16,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000366,B00286,P03,2024-09-17,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000367,B00287,P03,2024-08-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000368,B00288,P03,2024-10-04,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000369,B00289,P03,2024-07-23,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000370,B00290,P03,2024-08-02,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000371,B00291,P03,2024-10-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000372,B00292,P03,2024-10-06,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000373,B00293,P03,2024-07-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000374,B00294,P03,2024-07-30,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000375,B00201,P03,2024-08-21,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000376,B00295,P03,2024-10-01,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000377,B00020,P03,2024-08-10,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000378,B00296,P03,2024-08-01,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000379,B00297,P03,2024-09-07,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000380,B00298,P03,2024-08-04,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000381,B00299,P03,2024-09-14,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000382,B00210,P03,2024-10-10,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000383,B00300,P03,2024-09-07,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000384,B00301,P03,2024-10-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000385,B00302,P03,2024-09-27,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000386,B00240,P03,2024-09-07,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000387,B00225,P03,2024-08-30,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000388,B00303,P03,2024-08-22,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000389,B00121,P03,2024-07-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000390,B00171,P03,2024-10-11,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000391,B00304,P03,2024-08-14,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000392,B00127,P03,2024-08-30,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000393,B00305,P03,2024-09-22,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000394,B00306,P03,2024-10-11,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000395,B00307,P03,2024-08-23,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000396,B00028,P03,2024-08-31,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000397,B00308,P03,2024-08-25,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000398,B00309,P03,2024-09-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000399,B00029,P03,2024-09-08,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000400,B00310,P03,2024-09-22,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000401,B00311,P03,2024-08-13,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000402,B00312,P03,2024-09-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000403,B00008,P03,2024-09-04,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000404,B00313,P03,2024-08-18,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000405,B00314,P03,2024-09-12,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000406,B00253,P03,2024-08-30,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000407,B00315,P03,2024-09-02,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000408,B00268,P03,2024-10-01,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000409,B00316,P03,2024-08-30,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000410,B00317,P03,2024-08-04,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000411,B00318,P03,2024-09-17,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000412,B00319,P03,2024-08-05,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000413,B00320,P03,2024-09-15,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000414,B00321,P03,2024-08-04,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000415,B00002,P03,2024-08-07,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000416,B00242,P03,2024-09-26,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000417,B00322,P03,2024-07-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000418,B00323,P03,2024-08-29,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000419,B00268,P03,2024-08-14,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000420,B00324,P03,2024-07-29,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000421,B00248,P03,2024-10-01,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000422,B00325,P03,2024-10-06,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000423,B00326,P03,2024-09-01,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000424,B00327,P03,2024-09-05,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000425,B00328,P03,2024-09-12,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000426,B00329,P03,2024-07-29,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000427,B00330,P03,2024-08-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000428,B00331,P03,2024-08-16,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000429,B00332,P03,2024-08-26,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000430,B00117,P03,2024-09-17,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000431,B00333,P03,2024-09-27,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000432,B00334,P03,2024-09-04,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000433,B00335,P03,2024-08-18,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000434,B00336,P03,2024-09-26,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000435,B00337,P03,2024-07-27,Site officiel,Normal,4,22.0,0.0,88.0,PREMIER CERCLE 2024
O000436,B00338,P03,2024-08-28,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000437,B00339,P03,2024-08-05,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000438,B00340,P03,2024-08-24,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000439,B00341,P03,2024-10-07,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000440,B00140,P03,2024-10-07,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000441,B00342,P03,2024-09-23,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000442,B00343,P03,2024-10-05,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000443,B00344,P03,2024-09-18,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000444,B00345,P03,2024-09-24,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000445,B00346,P03,2024-09-27,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000446,B00347,P03,2024-08-22,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000447,B00348,P03,2024-09-14,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000448,B00349,P03,2024-09-14,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000449,B00350,P03,2024-10-06,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000450,B00351,P03,2024-07-30,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000451,B00352,P03,2024-09-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000452,B00302,P03,2024-09-23,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000453,B00353,P03,2024-09-13,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000454,B00354,P03,2024-08-12,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000455,B00355,P03,2024-09-06,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000456,B00356,P03,2024-09-06,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000457,B00357,P03,2024-07-26,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000458,B00173,P03,2024-09-03,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000459,B00358,P03,2024-08-28,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000460,B00359,P03,2024-08-04,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000461,B00025,P03,2024-10-05,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000462,B00360,P03,2024-07-26,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000463,B00361,P03,2024-09-08,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000464,B00362,P03,2024-08-13,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000465,B00363,P03,2024-10-08,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000466,B00364,P03,2024-08-01,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000467,B00365,P03,2024-09-07,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000468,B00366,P03,2024-07-25,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000469,B00367,P03,2024-09-07,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000470,B00368,P03,2024-09-16,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000471,B00319,P03,2024-07-31,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000472,B00369,P03,2024-08-25,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000473,B00295,P03,2024-10-06,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000474,B00370,P03,2024-08-13,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000475,B00371,P03,2024-08-25,Site officiel,Normal,4,22.0,0.0,88.0,PREMIER CERCLE 2024
O000476,B00215,P03,2024-09-15,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000477,B00372,P03,2024-07-23,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000478,B00373,P03,2024-10-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000479,B00374,P03,2024-09-24,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000480,B00375,P03,2024-09-29,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000481,B00376,P03,2024-09-23,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000482,B00377,P03,2024-07-23,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000483,B00378,P03,2024-09-05,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000484,B00379,P03,2024-09-01,Site officiel,Normal,1,22.0,0.0,22.0,PREMIER CERCLE 2024
O000485,B00380,P03,2024-10-06,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000486,B00381,P03,2024-08-03,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000487,B00382,P04,2024-08-23,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000488,B00383,P04,2024-08-13,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000489,B00384,P04,2024-10-10,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000490,B00385,P04,2024-10-11,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000491,B00386,P04,2024-10-08,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000492,B00387,P04,2024-08-31,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000493,B00388,P04,2024-08-31,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000494,B00034,P04,2024-10-06,Site officiel,Normal,3,22.0,0.0,66.0,PREMIER CERCLE 2024
O000495,B00389,P04,2024-10-20,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000496,B00390,P04,2024-09-10,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
O000497,B00391,P04,2024-09-02,Site officiel,Normal,2,22.0,0.0,44.0,PREMIER CERCLE 2024
