buyer_id,first_seen,source,dept,opt_in_email,opt_in_push,contactable
B00516,2024-08-28,Tournée 2024,59,True,False,True
B00517,2024-09-14,Tournée 2024,59,False,False,False
B00518,2024-10-12,Tournée 2024,59,True,False,True
B00519,2024-09-05,Tournée 2024,59,True,True,True
B00520,2024-09-16,Tournée 2024,59,False,True,False
B00521,2024-08-26,Tournée 2024,59,True,False,True
B00522,2024-10-03,Tournée 2024,59,True,False,True
B00523,2024-09-14,Tournée 2024,44,False,True,False
B00524,2024-08-18,Tournée 2024,59,True,False,True
B00525,2024-08-26,Tournée 2024,59,True,False,True
B00526,2024-09-28,Tournée 2024,59,True,False,True
B00527,2024-10-20,Tournée 2024,59,True,True,True
B00528,2024-10-03,Tournée 2024,59,False,False,False
B00529,2024-10-03,Tournée 2024,BE,True,True,True
B00530,2024-08-21,Tournée 2024,59,False,False,False
B00531,2024-09-29,Tournée 2024,59,True,False,True
B00532,2024-09-12,Tournée 2024,59,False,True,False
B00533,2024-10-03,Tournée 2024,59,True,True,True
B00534,2024-08-21,Tournée 2024,59,False,False,False
B00535,2024-09-13,Tournée 2024,59,True,True,True
B00536,2024-10-05,Tournée 2024,59,False,False,False
B00537,2024-10-19,Tournée 2024,59,False,False,False
B00538,2024-10-17,Tournée 2024,59,False,False,False
B00539,2024-09-04,Tournée 2024,59,True,True,True
B00540,2024-09-09,Tournée 2024,59,False,False,False
B00541,2024-10-18,Tournée 2024,13,True,False,True
B00542,2024-09-25,Tournée 2024,59,True,False,True
B00543,2024-09-14,Tournée 2024,44,True,False,True
B00544,2024-09-17,Tournée 2024,59,True,False,True
B00545,2024-10-11,Tournée 2024,34,False,False,False
B00546,2024-08-24,Tournée 2024,59,False,False,False
B00547,2024-09-05,Tournée 2024,59,True,False,True
B00548,2024-09-17,Tournée 2024,59,True,False,True
B00549,2024-10-07,Tournée 2024,34,True,True,True
B00550,2024-08-20,Tournée 2024,59,True,False,True
B00551,2024-08-18,Tournée 2024,69,True,False,True
B00552,2024-10-09,Tournée 2024,59,False,False,False
B00553,2024-08-19,Tournée 2024,59,False,False,False
B00554,2024-08-27,Tournée 2024,59,True,False,True
B00555,2024-09-01,Tournée 2024,59,True,False,True
B00556,2024-09-05,Tournée 2024,59,True,False,True
B00557,2024-10-23,Tournée 2024,75,False,False,False
B00558,2024-10-11,Tournée 2024,59,True,False,True
B00559,2024-09-23,Tournée 2024,59,True,True,True
B00560,2024-10-19,Tournée 2024,59,True,False,True
B00561,2024-09-10,Tournée 2024,59,True,False,True
B00562,2024-10-04,Tournée 2024,59,True,False,True
B00563,2024-10-01,Tournée 2024,59,True,False,True
B00564,2024-09-27,Tournée 2024,59,True,False,True
B00565,2024-09-01,Tournée 2024,33,True,False,True
B00566,2024-09-17,Tournée 2024,31,False,True,False
B00567,2024-08-31,Tournée 2024,31,True,False,True
B00568,2024-09-24,Tournée 2024,31,True,True,True
B00569,2024-09-11,Tournée 2024,31,True,False,True
B00570,2024-10-16,Tournée 2024,31,True,False,True
B00571,2024-08-28,Tournée 2024,44,True,False,True
B00572,2024-09-10,Tournée 2024,31,True,False,True
B00573,2024-10-10,Tournée 2024,31,False,False,False
B00574,2024-10-22,Tournée 2024,31,False,False,False
B00575,2024-09-27,Tournée 2024,BE,True,False,True
B00576,2024-09-15,Tournée 2024,31,False,False,False
B00577,2024-08-30,Tournée 2024,31,False,False,False
B00578,2024-10-17,Tournée 2024,31,True,False,True
B00579,2024-10-18,Tournée 2024,31,True,True,True
B00580,2024-11-01,Tournée 2024,13,False,True,False
B00581,2024-09-06,Tournée 2024,31,True,False,True
B00582,2024-10-16,Tournée 2024,59,False,False,False
B00583,2024-10-07,Tournée 2024,34,True,True,True
B00584,2024-10-08,Tournée 2024,31,True,False,True
B00585,2024-09-13,Tournée 2024,31,True,False,True
B00586,2024-09-18,Tournée 2024,31,True,False,True
B00587,2024-10-05,Tournée 2024,31,False,True,False
B00588,2024-10-20,Tournée 2024,31,True,False,True
B00589,2024-10-08,Tournée 2024,31,True,False,True
B00590,2024-08-30,Tournée 2024,31,True,True,True
B00591,2024-10-03,Tournée 2024,31,False,False,False
B00592,2024-10-10,Tournée 2024,31,True,False,True
B00593,2024-08-27,Tournée 2024,33,False,False,False
B00594,2024-08-26,Tournée 2024,31,True,False,True
B00595,2024-08-27,Tournée 2024,31,True,False,True
B00596,2024-09-29,Tournée 2024,31,True,False,True
B00597,2024-09-06,Tournée 2024,31,True,False,True
B00598,2024-10-08,Tournée 2024,31,False,False,False
B00599,2024-09-05,Tournée 2024,33,True,False,True
B00600,2024-10-09,Tournée 2024,31,False,False,False
B00601,2024-10-16,Tournée 2024,31,True,False,True
B00602,2024-09-01,Tournée 2024,BE,True,False,True
B00603,2024-11-01,Tournée 2024,31,True,False,True
B00604,2024-10-20,Tournée 2024,31,True,False,True
B00605,2024-10-07,Tournée 2024,31,True,False,True
B00606,2024-10-14,Tournée 2024,BE,False,False,False
B00607,2024-10-27,Tournée 2024,31,True,False,True
B00608,2024-10-07,Tournée 2024,31,True,False,True
B00609,2024-08-27,Tournée 2024,31,True,False,True
B00610,2024-10-24,Tournée 2024,33,True,False,True
B00611,2024-10-03,Tournée 2024,31,True,False,True
B00612,2024-09-15,Tournée 2024,59,True,False,True
B00613,2024-08-29,Tournée 2024,31,True,False,True
B00614,2024-09-12,Tournée 2024,31,True,False,True
B00615,2024-09-27,Tournée 2024,31,True,False,True
B00616,2024-08-31,Tournée 2024,31,False,False,False
B00617,2024-10-28,Tournée 2024,31,True,False,True
B00618,2024-08-27,Tournée 2024,31,True,False,True
B00619,2024-10-16,Tournée 2024,BE,True,True,True
B00620,2024-08-30,Tournée 2024,31,True,True,True
B00621,2024-09-16,Tournée 2024,33,True,False,True
B00622,2024-09-22,Tournée 2024,31,False,True,False
B00623,2024-09-04,Tournée 2024,31,False,True,False
B00624,2024-10-06,Tournée 2024,31,True,False,True
B00625,2024-08-28,Tournée 2024,69,True,False,True
B00626,2024-10-25,Tournée 2024,31,True,False,True
B00627,2024-09-15,Tournée 2024,31,True,False,True
B00628,2024-10-06,Tournée 2024,31,True,False,True
B00629,2024-08-29,Tournée 2024,31,True,False,True
B00630,2024-09-08,Tournée 2024,44,True,False,True
B00631,2024-10-08,Tournée 2024,31,True,False,True
B00632,2024-10-24,Tournée 2024,31,False,True,False
B00633,2024-10-17,Tournée 2024,31,True,False,True
B00634,2024-10-29,Tournée 2024,31,False,False,False
B00635,2024-09-14,Tournée 2024,31,True,False,True
B00636,2024-09-14,Tournée 2024,35,False,False,False
B00637,2024-09-29,Tournée 2024,31,False,False,False
B00638,2024-09-26,Tournée 2024,31,True,False,True
B00639,2024-09-18,Tournée 2024,31,False,False,False
B00640,2024-10-05,Tournée 2024,31,True,True,True
B00641,2024-10-27,Tournée 2024,31,True,False,True
B00642,2024-10-20,Tournée 2024,31,False,False,False
B00643,2024-10-24,Tournée 2024,31,True,True,True
B00644,2024-09-03,Tournée 2024,31,True,False,True
B00645,2024-09-16,Tournée 2024,31,False,True,False
B00646,2024-09-16,Tournée 2024,31,True,False,True
B00647,2024-09-03,Tournée 2024,31,True,True,True
B00648,2024-10-01,Tournée 2024,31,True,True,True
B00649,2024-09-28,Tournée 2024,31,True,False,True
B00650,2024-10-28,Tournée 2024,31,False,False,False
B00651,2024-10-08,Tournée 2024,31,False,False,False
B00652,2024-10-16,Tournée 2024,31,True,False,True
B00653,2024-10-04,Tournée 2024,31,False,False,False
B00654,2024-09-03,Tournée 2024,31,False,False,False
B00655,2024-10-29,Tournée 2024,31,True,False,True
B00656,2024-09-19,Tournée 2024,31,True,False,True
B00657,2024-11-02,Tournée 2024,31,True,False,True
B00658,2024-08-25,Tournée 2024,75,True,False,True
B00659,2024-10-17,Tournée 2024,31,True,False,True
B00660,2024-10-21,Tournée 2024,31,False,False,False
B00661,2024-08-29,Tournée 2024,31,True,False,True
B00662,2024-10-09,Tournée 2024,31,True,False,True
B00663,2024-10-09,Tournée 2024,31,True,False,True
B00664,2024-09-25,Tournée 2024,44,True,False,True
B00665,2024-09-19,Tournée 2024,31,False,False,False
B00666,2024-10-22,Tournée 2024,31,True,False,True
B00667,2024-08-30,Tournée 2024,31,True,False,True
B00668,2024-09-17,Tournée 2024,31,True,False,True
B00669,2024-09-13,Tournée 2024,34,False,False,False
B00670,2024-09-06,Tournée 2024,31,True,False,True
B00671,2024-11-02,Tournée 2024,31,True,False,True
B00672,2024-10-15,Tournée 2024,31,False,False,False
B00673,2024-09-13,Tournée 2024,31,True,False,True
B00674,2024-09-10,Tournée 2024,31,False,False,False
B00675,2024-09-28,Tournée 2024,31,False,False,False
B00676,2024-10-11,Tournée 2024,31,False,False,False
B00677,2024-10-19,Tournée 2024,31,True,False,True
B00678,2024-09-17,Tournée 2024,31,True,False,True
B00679,2024-09-13,Tournée 2024,31,False,False,False
B00680,2024-10-13,Tournée 2024,31,True,False,True
B00681,2024-10-01,Tournée 2024,BE,True,False,True
B00682,2024-10-12,Tournée 2024,31,True,False,True
B00683,2024-08-31,Tournée 2024,31,False,False,False
B00684,2024-10-19,Tournée 2024,31,True,True,True
B00685,2024-10-06,Tournée 2024,31,False,False,False
B00686,2024-11-02,Tournée 2024,31,False,False,False
B00687,2024-10-22,Tournée 2024,67,True,False,True
B00688,2024-09-20,Tournée 2024,31,True,False,True
B00689,2024-10-08,Tournée 2024,31,True,False,True
B00690,2024-10-07,Tournée 2024,BE,False,True,False
B00691,2024-09-04,Tournée 2024,31,True,False,True
B00692,2024-10-11,Tournée 2024,31,False,False,False
B00693,2024-09-06,Tournée 2024,35,True,False,True
B00694,2024-09-04,Tournée 2024,31,False,True,False
B00695,2024-09-19,Tournée 2024,31,False,False,False
B00696,2024-09-06,Tournée 2024,31,False,False,False
B00697,2024-10-08,Tournée 2024,31,True,False,True
B00698,2024-09-07,Tournée 2024,31,False,False,False
B00699,2024-08-26,Tournée 2024,31,True,False,True
B00700,2024-09-19,Tournée 2024,31,True,False,True
B00701,2024-10-18,Tournée 2024,31,True,False,True
B00702,2024-10-10,Tournée 2024,44,False,False,False
B00703,2024-09-14,Tournée 2024,59,False,False,False
B00704,2024-10-16,Tournée 2024,31,False,False,False
B00705,2024-10-02,Tournée 2024,31,False,False,False
B00706,2024-10-03,Tournée 2024,31,True,False,True
B00707,2024-10-29,Tournée 2024,31,True,False,True
B00708,2024-09-27,Tournée 2024,31,False,False,False
B00709,2026-06-02,Tournée ORBITE,75,True,False,False
B00710,2026-06-02,Tournée ORBITE,75,False,True,False
B00711,2026-06-02,Tournée ORBITE,75,True,False,True
B00712,2026-06-02,Tournée ORBITE,75,False,False,False
B00713,2026-06-02,Tournée ORBITE,75,False,False,False
B00714,2026-06-02,Tournée ORBITE,75,False,False,False
B00715,2026-06-02,Tournée ORBITE,35,False,True,False
B00716,2026-06-02,Tournée ORBITE,75,True,False,False
B00717,2026-06-02,Tournée ORBITE,75,True,False,True
B00718,2026-06-02,Tournée ORBITE,75,True,True,False
B00719,2026-06-02,Tournée ORBITE,75,False,False,False
B00720,2026-06-02,Tournée ORBITE,75,True,False,False
B00721,2026-06-02,Tournée ORBITE,75,True,False,False
B00722,2026-06-02,Tournée ORBITE,75,True,False,True
B00723,2026-06-02,Tournée ORBITE,44,True,False,False
B00724,2026-06-02,Tournée ORBITE,75,True,False,False
B00725,2026-06-02,Tournée ORBITE,75,True,True,False
B00726,2026-06-02,Tournée ORBITE,75,True,False,False
B00727,2026-06-02,Tournée ORBITE,75,True,False,False
B00728,2026-06-02,Tournée ORBITE,75,False,False,False
B00729,2026-06-02,Tournée ORBITE,75,True,True,True
B00730,2026-06-02,Tournée ORBITE,34,True,True,False
B00731,2026-06-02,Tournée ORBITE,75,True,False,False
B00732,2026-06-02,Tournée ORBITE,75,False,False,False
B00733,2026-06-02,Tournée ORBITE,35,True,False,True
B00734,2026-06-02,Tournée ORBITE,75,False,False,False
B00735,2026-06-02,Tournée ORBITE,BE,True,False,False
B00736,2026-06-02,Tournée ORBITE,75,True,False,False
B00737,2026-06-02,Tournée ORBITE,31,True,False,True
B00738,2026-06-02,Tournée ORBITE,44,True,False,True
B00739,2026-06-02,Tournée ORBITE,75,True,True,False
B00740,2026-06-02,Tournée ORBITE,75,True,False,True
B00741,2026-06-02,Tournée ORBITE,75,False,False,False
B00742,2026-06-02,Tournée ORBITE,75,True,True,False
B00743,2026-06-02,Tournée ORBITE,59,True,False,False
B00744,2026-06-02,Tournée ORBITE,75,False,False,False
B00745,2026-06-02,Tournée ORBITE,35,True,True,False
B00746,2026-06-02,Tournée ORBITE,75,True,True,False
B00747,2026-06-02,Tournée ORBITE,75,True,False,True
B00748,2026-06-02,Tournée ORBITE,75,False,False,False
B00749,2026-06-02,Tournée ORBITE,75,True,False,False
B00750,2026-06-02,Tournée ORBITE,75,True,True,True
B00751,2026-06-02,Tournée ORBITE,44,True,False,True
B00752,2026-06-02,Tournée ORBITE,59,False,False,False
B00753,2026-06-03,Tournée ORBITE,75,False,False,False
B00754,2026-06-03,Tournée ORBITE,75,True,True,False
B00755,2026-06-03,Tournée ORBITE,35,False,False,False
B00756,2026-06-03,Tournée ORBITE,75,True,False,False
B00757,2026-06-03,Tournée ORBITE,44,False,False,False
B00758,2026-06-03,Tournée ORBITE,75,True,False,False
B00759,2026-06-03,Tournée ORBITE,69,True,True,False
B00760,2026-06-03,Tournée ORBITE,75,False,False,False
B00761,2026-06-03,Tournée ORBITE,75,True,False,False
B00762,2026-06-03,Tournée ORBITE,75,False,False,False
B00763,2026-06-03,Tournée ORBITE,75,True,True,False
B00764,2026-06-03,Tournée ORBITE,75,True,False,True
B00765,2026-06-03,Tournée ORBITE,75,True,True,False
B00766,2026-06-03,Tournée ORBITE,35,True,False,False
B00767,2026-06-03,Tournée ORBITE,59,True,False,False
B00768,2026-06-03,Tournée ORBITE,75,True,False,True
B00769,2026-06-03,Tournée ORBITE,69,True,True,False
B00770,2026-06-03,Tournée ORBITE,75,True,False,False
B00771,2026-06-03,Tournée ORBITE,75,True,False,False
B00772,2026-06-03,Tournée ORBITE,75,True,False,False
B00773,2026-06-03,Tournée ORBITE,75,True,True,False
B00774,2026-06-03,Tournée ORBITE,75,True,False,True
B00775,2026-06-03,Tournée ORBITE,75,False,False,False
B00776,2026-06-03,Tournée ORBITE,75,True,True,False
B00777,2026-06-03,Tournée ORBITE,75,True,False,True
B00778,2026-06-03,Tournée ORBITE,75,True,False,False
B00779,2026-06-03,Tournée ORBITE,75,True,False,True
B00780,2026-06-03,Tournée ORBITE,34,True,False,False
B00781,2026-06-03,Tournée ORBITE,75,False,False,False
B00782,2026-06-03,Tournée ORBITE,67,False,True,False
B00783,2026-06-03,Tournée ORBITE,35,False,True,False
B00784,2026-06-03,Tournée ORBITE,75,True,True,True
B00785,2026-06-03,Tournée ORBITE,75,True,True,False
B00786,2026-06-03,Tournée ORBITE,75,True,False,False
B00787,2026-06-03,Tournée ORBITE,75,True,True,False
B00788,2026-06-03,Tournée ORBITE,13,True,True,False
B00789,2026-06-03,Tournée ORBITE,67,True,False,False
B00790,2026-06-03,Tournée ORBITE,75,False,False,False
B00791,2026-06-03,Tournée ORBITE,75,False,False,False
B00792,2026-06-03,Tournée ORBITE,75,True,False,True
B00793,2026-06-03,Tournée ORBITE,75,True,False,False
B00794,2026-06-03,Tournée ORBITE,75,True,False,False
B00795,2026-06-03,Tournée ORBITE,13,True,False,False
B00796,2026-06-03,Tournée ORBITE,75,False,False,False
B00797,2026-06-04,Tournée ORBITE,75,True,False,False
B00798,2026-06-04,Tournée ORBITE,BE,False,False,False
B00799,2026-06-04,Tournée ORBITE,75,True,False,True
B00800,2026-06-04,Tournée ORBITE,75,True,False,True
B00801,2026-06-04,Tournée ORBITE,75,True,False,False
B00802,2026-06-04,Tournée ORBITE,75,False,True,False
B00803,2026-06-04,Tournée ORBITE,67,True,False,False
B00804,2026-06-04,Tournée ORBITE,75,True,False,False
B00805,2026-06-04,Tournée ORBITE,75,True,False,False
B00806,2026-06-04,Tournée ORBITE,31,True,True,False
B00807,2026-06-04,Tournée ORBITE,75,True,False,True
B00808,2026-06-04,Tournée ORBITE,75,True,False,False
B00809,2026-06-04,Tournée ORBITE,35,True,False,True
B00810,2026-06-04,Tournée ORBITE,75,False,False,False
B00811,2026-06-04,Tournée ORBITE,75,True,False,False
B00812,2026-06-04,Tournée ORBITE,75,True,False,False
B00813,2026-06-04,Tournée ORBITE,75,True,True,False
B00814,2026-06-04,Tournée ORBITE,75,True,True,True
B00815,2026-06-04,Tournée ORBITE,75,True,False,False
B00816,2026-06-04,Tournée ORBITE,67,False,True,False
B00817,2026-06-04,Tournée ORBITE,75,False,False,False
B00818,2026-06-04,Tournée ORBITE,75,True,False,False
B00819,2026-06-04,Tournée ORBITE,34,False,False,False
B00820,2026-06-04,Tournée ORBITE,75,False,True,False
B00821,2026-06-04,Tournée ORBITE,75,False,False,False
B00822,2026-06-04,Tournée ORBITE,75,False,False,False
B00823,2026-06-04,Tournée ORBITE,75,False,False,False
B00824,2026-06-04,Tournée ORBITE,75,True,False,False
B00825,2026-06-05,Tournée ORBITE,75,True,False,True
B00826,2026-06-05,Tournée ORBITE,35,True,False,False
B00827,2026-06-05,Tournée ORBITE,75,True,False,False
B00828,2026-06-05,Tournée ORBITE,75,True,False,False
B00829,2026-06-05,Tournée ORBITE,75,True,False,False
B00830,2026-06-05,Tournée ORBITE,75,False,False,False
B00831,2026-06-05,Tournée ORBITE,75,True,True,True
B00832,2026-06-05,Tournée ORBITE,75,False,False,False
B00833,2026-06-05,Tournée ORBITE,75,True,False,True
B00834,2026-06-05,Tournée ORBITE,34,True,False,False
B00835,2026-06-05,Tournée ORBITE,75,False,False,False
B00836,2026-06-05,Tournée ORBITE,75,True,True,True
B00837,2026-06-05,Tournée ORBITE,75,True,False,True
B00838,2026-06-05,Tournée ORBITE,75,False,False,False
B00839,2026-06-05,Tournée ORBITE,75,False,False,False
B00840,2026-06-05,Tournée ORBITE,75,False,False,False
B00841,2026-06-05,Tournée ORBITE,75,True,True,True
B00842,2026-06-05,Tournée ORBITE,35,False,False,False
B00843,2026-06-05,Tournée ORBITE,59,True,False,False
B00844,2026-06-05,Tournée ORBITE,75,False,False,False
B00845,2026-06-05,Tournée ORBITE,75,True,False,False
B00846,2026-06-05,Tournée ORBITE,75,True,False,False
B00847,2026-06-05,Tournée ORBITE,75,False,False,False
B00848,2026-06-06,Tournée ORBITE,75,True,False,False
B00849,2026-06-06,Tournée ORBITE,75,False,False,False
B00850,2026-06-06,Tournée ORBITE,75,False,True,False
B00851,2026-06-06,Tournée ORBITE,75,True,True,False
B00852,2026-06-06,Tournée ORBITE,75,False,False,False
B00853,2026-06-06,Tournée ORBITE,75,True,False,True
B00854,2026-06-06,Tournée ORBITE,75,True,False,True
B00855,2026-06-06,Tournée ORBITE,75,True,False,False
B00856,2026-06-06,Tournée ORBITE,75,False,False,False
B00857,2026-06-06,Tournée ORBITE,34,True,False,False
B00858,2026-06-06,Tournée ORBITE,75,True,False,True
B00859,2026-06-06,Tournée ORBITE,75,True,False,True
B00860,2026-06-06,Tournée ORBITE,75,False,False,False
B00861,2026-06-06,Tournée ORBITE,75,False,False,False
B00862,2026-06-06,Tournée ORBITE,75,False,False,False
B00863,2026-06-06,Tournée ORBITE,69,True,False,True
B00864,2026-06-06,Tournée ORBITE,75,True,False,True
B00865,2026-06-06,Tournée ORBITE,75,False,True,False
B00866,2026-06-06,Tournée ORBITE,75,True,False,True
