buyer_id,recency,frequency,monetary,R,F,M,segment,contactable,opt_in_email,opt_in_push,source,dept
B00346,676,1,44.0,1,1,1,À réactiver,True,True,True,Tournée 2024,33
B00347,712,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,34
B00348,689,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,33
B00349,689,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,33
B00350,667,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,33
B00351,735,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,69
B00352,700,1,44.0,1,1,1,À réactiver,False,False,True,Tournée 2024,33
B00353,47,2,94.0,2,2,4,Noyau dur,True,True,False,Tournée 2024,33
B00354,722,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,33
B00355,672,2,44.0,1,2,1,À réactiver,True,True,False,Tournée 2024,33
B00356,655,2,88.0,1,2,4,À réactiver,False,False,False,Tournée 2024,33
B00357,739,1,66.0,1,1,3,À réactiver,True,True,False,Tournée 2024,33
B00358,706,1,66.0,1,1,3,À réactiver,False,False,False,Tournée 2024,33
B00359,730,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,33
B00360,739,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,35
B00361,695,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,34
B00362,50,3,168.0,2,3,4,Noyau dur,True,True,False,Tournée 2024,69
B00363,63,2,90.0,1,2,4,Noyau dur,False,False,False,Tournée 2024,33
B00364,733,1,66.0,1,1,3,À réactiver,False,False,False,Tournée 2024,33
B00365,696,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,33
B00366,740,1,22.0,1,1,1,À réactiver,False,False,True,Tournée 2024,33
B00367,696,1,22.0,1,1,1,À réactiver,True,True,True,Tournée 2024,33
B00368,665,2,110.0,1,2,4,À réactiver,True,True,True,Tournée 2024,33
B00369,49,2,78.0,2,2,4,Noyau dur,True,True,True,Tournée 2024,BE
B00370,54,2,74.8,2,2,4,Noyau dur,True,True,True,Tournée 2024,33
B00371,646,3,193.0,1,3,4,À réactiver,True,True,False,Tournée 2024,35
B00372,43,2,100.0,3,2,4,Noyau dur,False,False,False,Tournée 2024,33
B00373,670,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,33
B00374,637,2,110.0,1,2,4,À réactiver,True,True,True,Tournée 2024,59
B00375,674,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,33
B00376,680,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,33
B00377,39,3,132.0,3,3,4,Noyau dur,False,False,False,Tournée 2024,44
B00378,698,1,44.0,1,1,1,À réactiver,True,True,True,Tournée 2024,33
B00379,702,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,33
B00380,667,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,33
B00381,731,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00382,706,2,88.0,1,2,4,À réactiver,True,True,False,Tournée 2024,44
B00383,721,1,44.0,1,1,1,À réactiver,True,True,True,Tournée 2024,44
B00384,663,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00385,662,1,44.0,1,1,1,À réactiver,True,True,True,Tournée 2024,44
B00386,34,3,180.0,3,3,4,Noyau dur,True,True,False,Tournée 2024,44
B00387,703,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00388,703,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00389,63,2,76.0,1,2,4,Noyau dur,True,True,False,Tournée 2024,44
B00390,693,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00391,701,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00392,721,2,43.0,1,2,1,À réactiver,True,True,False,Tournée 2024,75
B00393,30,2,76.0,3,2,4,Noyau dur,False,False,False,Tournée 2024,44
B00394,46,3,160.0,2,3,4,Noyau dur,True,True,False,Tournée 2024,44
B00395,693,1,44.0,1,1,1,À réactiver,False,False,True,Tournée 2024,44
B00396,678,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00397,53,3,115.0,2,3,4,Noyau dur,False,False,False,Tournée 2024,44
B00398,719,1,66.0,1,1,3,À réactiver,False,False,False,Tournée 2024,44
B00399,705,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00400,698,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00401,712,1,22.0,1,1,1,À réactiver,True,True,True,Tournée 2024,44
B00402,668,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00403,675,1,66.0,1,1,3,À réactiver,False,False,False,Tournée 2024,BE
B00404,715,1,44.0,1,1,1,À réactiver,False,False,True,Tournée 2024,44
B00405,657,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00406,719,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00407,685,2,66.0,1,2,3,À réactiver,True,True,False,Tournée 2024,34
B00408,676,3,110.0,1,3,4,À réactiver,True,True,False,Tournée 2024,44
B00409,696,1,88.0,1,1,4,À réactiver,False,False,True,Tournée 2024,44
B00410,704,1,44.0,1,1,1,À réactiver,True,True,True,Tournée 2024,44
B00411,28,3,122.6,3,3,4,Noyau dur,True,True,False,Tournée 2024,44
B00412,681,1,66.0,1,1,3,À réactiver,True,True,False,Tournée 2024,44
B00413,704,2,86.0,1,2,4,À réactiver,False,False,False,Tournée 2024,44
B00414,669,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00415,660,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00416,674,2,66.0,1,2,3,À réactiver,False,False,False,Tournée 2024,BE
B00417,49,3,142.0,2,3,4,Noyau dur,False,False,False,Tournée 2024,44
B00418,721,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00419,648,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00420,720,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00421,669,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00422,691,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00423,656,2,132.0,1,2,4,À réactiver,True,True,False,Tournée 2024,44
B00424,50,2,100.0,2,2,4,Noyau dur,False,False,True,Tournée 2024,44
B00425,725,1,44.0,1,1,1,À réactiver,False,False,True,Tournée 2024,44
B00426,47,2,88.0,2,2,4,Noyau dur,True,True,False,Tournée 2024,44
B00427,719,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00428,682,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00429,677,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00430,667,2,132.0,1,2,4,À réactiver,False,False,False,Tournée 2024,44
B00431,715,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00432,54,2,142.56,2,2,4,Noyau dur,True,True,False,Tournée 2024,44
B00433,671,1,22.0,1,1,1,À réactiver,False,False,True,Tournée 2024,44
B00434,690,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,35
B00435,652,2,88.0,1,2,4,À réactiver,True,True,True,Tournée 2024,44
B00436,673,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00437,659,1,66.0,1,1,3,À réactiver,True,True,False,Tournée 2024,44
B00438,685,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,34
B00439,664,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,BE
B00440,53,3,167.0,2,3,4,Noyau dur,False,False,True,Tournée 2024,34
B00441,663,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,BE
B00442,659,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00443,656,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00444,721,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00445,726,1,44.0,1,1,1,À réactiver,False,False,True,Tournée 2024,BE
B00446,725,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00447,56,2,100.0,1,2,4,Noyau dur,True,True,False,Tournée 2024,44
B00448,36,3,101.0,3,3,4,Noyau dur,False,False,False,Tournée 2024,44
B00449,39,2,74.0,3,2,4,Noyau dur,True,True,True,Tournée 2024,13
B00450,700,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00451,698,1,88.0,1,1,4,À réactiver,False,False,False,Tournée 2024,44
B00452,720,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00453,42,2,69.52000000000001,3,2,3,Noyau dur,True,True,False,Tournée 2024,44
B00454,706,2,86.0,1,2,4,À réactiver,True,True,True,Tournée 2024,44
B00455,673,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00456,651,2,66.0,1,2,3,À réactiver,False,False,True,Tournée 2024,35
B00457,701,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00458,702,1,66.0,1,1,3,À réactiver,False,False,False,Tournée 2024,44
B00459,718,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00460,47,2,88.0,2,2,4,Noyau dur,True,True,True,Tournée 2024,44
B00461,710,1,44.0,1,1,1,À réactiver,True,True,True,Tournée 2024,44
B00462,658,2,43.0,1,2,1,À réactiver,True,True,False,Tournée 2024,44
B00463,43,2,72.0,3,2,4,Noyau dur,True,True,False,Tournée 2024,44
B00464,708,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,33
B00465,714,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00466,46,2,98.0,2,2,4,Noyau dur,False,False,True,Tournée 2024,44
B00467,20,2,72.0,4,2,4,Noyau dur,True,True,False,Tournée 2024,44
B00468,34,2,73.0,3,2,4,Noyau dur,True,True,False,Tournée 2024,44
B00469,34,2,139.04,3,2,4,Noyau dur,True,True,True,Tournée 2024,44
B00470,35,4,222.0,3,4,4,Noyau dur,False,False,False,Tournée 2024,34
B00471,63,2,180.0,1,2,4,Noyau dur,True,True,True,Tournée 2024,44
B00472,712,1,44.0,1,1,1,À réactiver,True,True,True,Tournée 2024,44
B00473,697,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00474,699,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00475,673,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00476,697,2,66.0,1,2,3,À réactiver,False,False,True,Tournée 2024,44
B00477,704,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,44
B00478,701,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,BE
B00479,691,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,34
B00480,694,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00481,713,1,21.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00482,34,3,126.03999999999999,3,3,4,Noyau dur,False,False,False,Tournée 2024,59
B00483,651,2,86.0,1,2,4,À réactiver,True,True,True,Tournée 2024,59
B00484,38,2,127.0,3,2,4,Noyau dur,False,False,False,Tournée 2024,59
B00485,676,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00486,26,3,123.0,4,3,4,Noyau dur,True,True,False,Tournée 2024,34
B00487,671,1,42.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00488,711,1,63.0,1,1,3,À réactiver,False,False,True,Tournée 2024,59
B00489,41,3,87.76,3,3,4,Noyau dur,True,True,False,Tournée 2024,59
B00490,48,2,77.0,2,2,4,Noyau dur,False,False,True,Tournée 2024,59
B00491,641,1,21.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00492,667,1,84.0,1,1,4,À réactiver,False,False,False,Tournée 2024,59
B00493,708,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00494,63,2,110.0,1,2,4,Noyau dur,True,True,False,Tournée 2024,59
B00495,40,3,159.0,3,3,4,Noyau dur,True,True,True,Tournée 2024,59
B00496,672,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00497,673,1,42.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00498,40,2,94.0,3,2,4,Noyau dur,False,False,False,Tournée 2024,59
B00499,705,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00500,704,1,42.0,1,1,1,À réactiver,False,False,True,Tournée 2024,59
B00501,682,1,63.0,1,1,3,À réactiver,True,True,False,Tournée 2024,59
B00502,709,1,42.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00503,657,1,21.0,1,1,1,À réactiver,False,False,True,Tournée 2024,59
B00504,655,1,42.0,1,1,1,À réactiver,False,False,True,Tournée 2024,59
B00505,656,1,42.0,1,1,1,À réactiver,True,True,True,Tournée 2024,59
B00506,657,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00507,721,1,21.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00508,38,2,85.0,3,2,4,Noyau dur,False,False,False,Tournée 2024,59
B00509,695,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,67
B00510,675,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00511,50,2,75.0,2,2,4,Noyau dur,True,True,False,Tournée 2024,69
B00512,674,1,42.0,1,1,1,À réactiver,True,True,True,Tournée 2024,59
B00513,651,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00514,701,1,42.0,1,1,1,À réactiver,False,False,False,Tournée 2024,33
B00515,641,1,42.0,1,1,1,À réactiver,True,True,True,Tournée 2024,59
B00516,60,2,106.0,1,2,4,Noyau dur,True,True,False,Tournée 2024,59
B00517,720,1,42.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00518,698,2,86.0,1,2,4,À réactiver,True,True,False,Tournée 2024,59
B00519,42,2,68.0,3,2,3,Noyau dur,True,True,True,Tournée 2024,59
B00520,679,1,42.0,1,1,1,À réactiver,False,False,True,Tournée 2024,59
B00521,679,2,64.0,1,2,3,À réactiver,True,True,False,Tournée 2024,59
B00522,660,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00523,671,1,42.0,1,1,1,À réactiver,False,False,True,Tournée 2024,44
B00524,715,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00525,678,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00526,701,1,84.0,1,1,4,À réactiver,True,True,False,Tournée 2024,59
B00527,688,1,42.0,1,1,1,À réactiver,True,True,True,Tournée 2024,59
B00528,718,1,21.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00529,688,1,42.0,1,1,1,À réactiver,True,True,True,Tournée 2024,BE
B00530,682,1,21.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00531,696,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00532,687,1,21.0,1,1,1,À réactiver,False,False,True,Tournée 2024,59
B00533,62,2,101.84,1,2,4,Noyau dur,True,True,True,Tournée 2024,59
B00534,49,2,75.0,2,2,4,Noyau dur,False,False,False,Tournée 2024,59
B00535,35,2,70.0,3,2,3,Noyau dur,True,True,True,Tournée 2024,59
B00536,43,2,72.0,3,2,4,Noyau dur,False,False,False,Tournée 2024,59
B00537,659,1,42.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00538,713,1,42.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00539,42,2,120.0,3,2,4,Noyau dur,True,True,True,Tournée 2024,59
B00540,61,2,110.0,1,2,4,Noyau dur,False,False,False,Tournée 2024,59
B00541,681,1,21.0,1,1,1,À réactiver,True,True,False,Tournée 2024,13
B00542,38,2,96.0,3,2,4,Noyau dur,True,True,False,Tournée 2024,59
B00543,708,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00544,703,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00545,704,1,42.0,1,1,1,À réactiver,False,False,False,Tournée 2024,34
B00546,697,1,42.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00547,56,4,187.0,1,4,4,Noyau dur,True,True,False,Tournée 2024,59
B00548,709,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00549,690,1,42.0,1,1,1,À réactiver,True,True,True,Tournée 2024,34
B00550,61,2,76.0,1,2,4,Noyau dur,True,True,False,Tournée 2024,59
B00551,721,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,69
B00552,682,1,21.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00553,49,2,92.0,2,2,4,Noyau dur,False,False,False,Tournée 2024,59
B00554,63,2,53.0,1,2,2,Noyau dur,True,True,False,Tournée 2024,59
B00555,646,1,21.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00556,644,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00557,716,1,21.0,1,1,1,À réactiver,False,False,False,Tournée 2024,75
B00558,679,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00559,59,2,157.0,1,2,4,Noyau dur,True,True,True,Tournée 2024,59
B00560,52,2,105.0,2,2,4,Noyau dur,True,True,False,Tournée 2024,59
B00561,672,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00562,688,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00563,700,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00564,648,1,42.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00565,49,2,90.0,2,2,4,Noyau dur,True,True,False,Tournée 2024,33
B00566,636,1,44.0,1,1,1,À réactiver,False,False,True,Tournée 2024,31
B00567,648,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00568,672,1,66.0,1,1,3,À réactiver,True,True,True,Tournée 2024,31
B00569,664,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00570,678,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00571,660,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,44
B00572,40,2,96.0,3,2,4,Noyau dur,True,True,False,Tournée 2024,31
B00573,63,2,142.6,1,2,4,Noyau dur,False,False,False,Tournée 2024,31
B00574,645,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,31
B00575,691,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,BE
B00576,644,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,31
B00577,62,2,124.0,1,2,4,Noyau dur,False,False,False,Tournée 2024,31
B00578,659,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00579,658,1,44.0,1,1,1,À réactiver,True,True,True,Tournée 2024,31
B00580,647,1,22.0,1,1,1,À réactiver,False,False,True,Tournée 2024,13
B00581,644,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00582,681,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,59
B00583,666,1,44.0,1,1,1,À réactiver,True,True,True,Tournée 2024,34
B00584,56,2,96.8,1,2,4,Noyau dur,True,True,False,Tournée 2024,31
B00585,711,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00586,685,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00587,39,2,98.0,3,2,4,Noyau dur,False,False,True,Tournée 2024,31
B00588,641,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00589,678,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00590,20,3,106.0,4,3,4,Noyau dur,True,True,True,Tournée 2024,31
B00591,645,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,31
B00592,691,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00593,680,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,33
B00594,634,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00595,689,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00596,650,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00597,52,2,134.0,2,2,4,Noyau dur,True,True,False,Tournée 2024,31
B00598,639,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,31
B00599,9,2,104.0,4,2,4,Noyau dur,True,True,False,Tournée 2024,33
B00600,655,1,44.0,1,1,1,À réactiver,False,False,False,Tournée 2024,31
B00601,638,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00602,675,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,BE
B00603,48,2,69.0,2,2,3,Noyau dur,True,True,False,Tournée 2024,31
B00604,49,2,156.0,2,2,4,Noyau dur,True,True,False,Tournée 2024,31
B00605,41,3,176.0,3,3,4,Noyau dur,True,True,False,Tournée 2024,31
B00606,690,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,BE
B00607,690,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00608,714,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00609,649,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00610,686,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,33
B00611,681,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00612,698,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,59
B00613,685,1,44.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00614,26,2,90.0,4,2,4,Noyau dur,True,True,False,Tournée 2024,31
B00615,696,1,44.0,1,1,2,À réactiver,True,True,False,Tournée 2024,31
B00616,677,1,44.0,1,1,2,À réactiver,False,False,False,Tournée 2024,31
B00617,53,2,98.0,2,2,4,Noyau dur,True,True,False,Tournée 2024,31
B00618,640,2,44.0,1,2,2,À réactiver,True,True,False,Tournée 2024,31
B00619,677,1,44.0,1,1,2,À réactiver,True,True,True,Tournée 2024,BE
B00620,51,2,93.28,2,2,4,Noyau dur,True,True,True,Tournée 2024,31
B00621,677,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,33
B00622,661,1,44.0,1,1,2,À réactiver,False,False,True,Tournée 2024,31
B00623,634,1,44.0,1,1,2,À réactiver,False,False,True,Tournée 2024,31
B00624,55,3,146.0,2,3,4,Noyau dur,True,True,False,Tournée 2024,31
B00625,692,1,44.0,1,1,2,À réactiver,True,True,False,Tournée 2024,69
B00626,709,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00627,667,1,44.0,1,1,2,À réactiver,True,True,False,Tournée 2024,31
B00628,47,2,104.0,2,2,4,Noyau dur,True,True,False,Tournée 2024,31
B00629,690,1,22.0,1,1,1,À réactiver,True,True,False,Tournée 2024,31
B00630,635,1,44.0,1,1,2,À réactiver,True,True,False,Tournée 2024,44
B00631,641,1,44.0,1,1,2,À réactiver,True,True,False,Tournée 2024,31
B00632,665,1,44.0,1,1,2,À réactiver,False,False,True,Tournée 2024,31
B00633,680,1,88.0,1,1,4,À réactiver,True,True,False,Tournée 2024,31
B00634,49,2,94.0,2,2,4,Noyau dur,False,False,False,Tournée 2024,31
B00635,58,2,112.0,1,2,4,Noyau dur,True,True,False,Tournée 2024,31
B00636,678,1,22.0,1,1,1,À réactiver,False,False,False,Tournée 2024,35
B00637,655,2,88.0,1,2,4,À réactiver,False,False,False,Tournée 2024,31
